timestamp,biosignal_0,biosignal_1,biosignal_2,biosignal_3,biosignal_4,biosignal_5,biosignal_6,biosignal_7,acceleration_x,acceleration_y,acceleration_z,angular_vec_x,angular_vec_y,angular_vec_z,magnetic_x,magnetic_y,magnetic_z,input_orientation_x,input_orientation_y,input_orientation_z,input_orientation_w,input_orientation_yaw,input_orientation_pitch,input_orientation_roll,input_projection_left,input_projection_top,input_projection_right,input_projection_bottom,prediction_time,predicted_orientation_x,predicted_orientation_y,predicted_orientation_z,predicted_orientation_w,predicted_orientation_yaw,predicted_orientation_pitch,predicted_orientation_roll,predicted_projection_left,predicted_projection_top,predicted_projection_right,predicted_projection_bottom
1622880000.0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08187506844836026,-0.9473480746654306,-0.15686867829975717,0.266871347961457,-2.581426006791841,-0.30391106805568546,-0.08438206945822128,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
1693440000.0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06396985790569236,-0.9612565049990484,-0.1885322589169721,0.19065512378166988,-2.7402466728768085,-0.3760466101756299,-0.05553272414203647,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
1764000000.0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035194331047759854,-0.9717281671671995,-0.21014363027290206,0.10171225516968031,-2.927495731552025,-0.42313458074319715,-0.02625260922701694,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
1834560000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484257084165809,-0.9740224115581181,-0.22622572270963093,0.009063972937757127,-3.1259639003975215,-0.4565264766189568,0.012838462011039857,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
1905120000.0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044757176910443605,0.9676342826626189,0.23457802087695342,0.08157108711092237,2.9617649473048315,-0.47123889803846897,0.04915979324656489,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
1975680000.0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07084471717641776,0.9565728562876459,0.23534955026772458,0.15671625905013148,2.801931542659866,-0.47123889803846897,0.06555993041046002,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2046240000.0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07389893335285373,0.9490725932660008,0.23350625428579666,0.1981791855116867,2.7183878845085014,-0.47123889803846897,0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2116800000.0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07870248797776554,0.9443040478389605,0.23292957572012177,0.21872264714909578,2.675112126680963,-0.47123889803846897,0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2187360000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08057111361433314,0.9421441922465843,0.2263621282658282,0.23373661149666344,2.64446404847034,-0.4582942906939988,0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2257920000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08764261704864856,0.9337793677926604,0.2279537786977187,0.26155676007137507,2.5848429772119736,-0.4639056163223572,0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2328480000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09306428565294556,0.92324070467079,0.22890860304884741,0.29422184049644456,2.5156251731483157,-0.47123889803846897,0.04584750756817872,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2399040000.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09165628859324282,0.9151915809222686,0.22380036970289746,0.32239244639283554,2.4585872147315655,-0.4689118674580299,0.030252974422941448,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2469600000.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07750574587508625,0.9155987966855015,0.2118672029960038,0.3328422917224587,2.44404270256112,-0.4543673552875846,0.0011633396544576578,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2540160000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07352077882732799,0.9114015184380869,0.20786929767332235,0.34746557002697753,2.4155350042001604,-0.45378560551852565,-0.01396271908237756,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2610720000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071881637876364,0.9095153001724918,0.201438478550322,0.3564231870230734,2.3975005609490596,-0.44273179871541,-0.017453292519943295,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2681280000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06786993395063572,0.9071714206235738,0.19234313452932936,0.3680187553220295,2.374811453182249,-0.4281874578590195,-0.02559814765950613,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2751840000.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06330536278774151,0.9044493095807816,0.18290593133576866,0.3801437855908669,2.350958576870162,-0.41364310715645625,-0.03490658503988659,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2822400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06087206978489043,0.9037601196655,0.17646966555087534,0.3851891669850888,2.34106822825284,-0.4014257279586958,-0.03723361562032554,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2892959999.9999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05289002941542409,0.9068962854982919,0.17439388266863515,0.37990596971565765,2.355612740423286,-0.4014257279586958,-0.05177812779077086,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
2963520000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05353422533299462,0.9166476395728175,0.17950537675696965,0.3530849916081347,2.4120504716516145,-0.4014257279586958,-0.03839715847745232,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3034080000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05656902973513305,0.9279318026663943,0.20103743590418677,0.3087498402269897,2.503402770113454,-0.43458846566229675,-0.02385277823677108,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3104639999.9999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05458395140756323,0.9373273963865729,0.22611536125800935,0.2594412990159144,2.605189746318911,-0.4782198179672322,-0.017453292519943295,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3175200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04672165146650817,0.9444138761710877,0.250246481552328,0.20802936391390453,2.7122034918370357,-0.5218514362614158,-0.017453292519943295,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3245759999.9999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03250473338393683,0.9494649872920219,0.2728667065500122,0.15166885201236704,2.8308692811910583,-0.5631589712551304,-0.022106903136888303,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3316320000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018003478653665708,0.9529726010063646,0.2883451107606421,0.0932581233950204,2.96184315269898,-0.5922486060236145,-0.05119653790537223,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3386880000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023468622091020852,0.9568385065388629,0.2830544278155572,0.06155880989456188,3.0368835353493533,-0.5794492265956944,-0.08028582615173044,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3457440000.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02253764937129977,0.9574978535758429,0.2816712761651559,0.057889609965541426,3.0432723841869604,-0.5759586531581288,-0.07621265579660084,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3528000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01765993967780907,0.95840777134045,0.27760239974298495,0.06387157444234431,3.0287280433305703,-0.567813798018566,-0.06981317007977318,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3598559999.9999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011459599510865854,0.9596485053967861,0.27005862798765823,0.07753554744882542,2.998480420344295,-0.5532694473160028,-0.06457725675759056,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3669120000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004166100029484927,0.9593219347059092,0.2623272247194206,0.10425208090806729,2.9379802949605582,-0.5387250375378031,-0.047706266942884865,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3739680000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02678078802490725,0.9569359209984741,0.2553811780625422,0.13541375996166408,2.8652455250702453,-0.5241805253673578,-0.01861663217440121,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3810240000.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07250565489826374,0.9441201872079644,0.24328805105870407,0.21021637977624302,2.694641075554407,-0.4956728270063983,0.03840268893932604,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3880800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09304626230144884,0.9325886721937324,0.2315511941323518,0.2607773112514646,2.583598249714312,-0.4688941921210279,0.06225878910546252,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
3951359999.9999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09977433130933319,0.9261042243254551,0.22167374634474232,0.2885078832195219,2.5245674893160404,-0.4476256794427881,0.06981317007977318,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4021920000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09817886809824881,0.9245782122142201,0.2140278295965813,0.2995131508229309,2.50324076571018,-0.43298718325811236,0.06646804033930309,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4092480000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09364861186361727,0.9195926181461087,0.20421609958827358,0.32229666274436486,2.4587351478890245,-0.41844270868408345,0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4163040000.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09779931721768995,0.9083417426005332,0.19583018242511482,0.3563721535874074,2.3860008775733497,-0.40389820051325187,0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4233600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10330047361986901,0.8910627289711657,0.1867634605683071,0.40056913883238676,2.289818751694518,-0.3894535637505335,0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4304160000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10890758220077154,0.8748211503001975,0.1759407774806986,0.438031889645159,2.2063861400367384,-0.36593730748685893,0.06137741940462151,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4374720000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10819093040932452,0.8655744483344586,0.16516052346462734,0.46021473081220704,2.1580996805686445,-0.34295725849454184,0.0637045781754492,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4445280000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09830370306092881,0.8658331449438675,0.15386297068368623,0.4658277936464414,2.1499815549152768,-0.3251599129337842,0.04913330259757859,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4515840000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08332102340595877,0.8722717337958046,0.13697229869797223,0.4619937433221777,2.164644584267524,-0.29365868083324465,0.033598142051091684,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4586400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03989308921082434,0.8825769679065798,0.0825722485780042,0.46113800636991253,2.1791890924383552,-0.19181427857875089,-0.010037728231358902,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4656960000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008696081255868907,0.8895446387477912,0.017168936170642433,0.4565247058895477,2.193733498093646,-0.05374170682472396,-0.029525225620677307,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4727520000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031765143821024994,0.8962966858035241,-0.034162705239447616,0.44099448548294945,2.2263768587452155,0.05452548488853759,-0.04399384565574548,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4798080000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05224740998092073,0.9033860805643434,-0.0723798871005751,0.4194340824684937,2.269953084490136,0.13551223841754173,-0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4868640000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063447366214183,0.9078421912711252,-0.09964611787289071,0.402327775155267,2.303834612632515,0.19533134745984634,-0.05235987755982989,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
4939200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06611218347839509,0.9062038501761778,-0.10551914373239664,0.40409091975392436,2.299062231911208,0.20856700975555972,-0.05192356576527428,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5009760000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05938473966562848,0.8724606644171856,-0.08752205164679161,0.4771013856772005,2.138943577707231,0.1794774069809718,-0.03737905759444292,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5080320000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05080592868836234,0.8051004009462419,-0.07004961587163316,0.5867922573812219,1.881981888164269,0.17453292519943295,0.0013109532205273003,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5150880000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037391352175761616,0.7669532241697222,-0.047360021203045416,0.6388596615140003,1.7527466029239978,0.13788030345930952,0.017453292519943295,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5221440000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025577101346006742,0.7720231352873084,0.02274334756394987,0.634672222969838,1.7653880574303802,-0.013708266418832679,0.05496539047593687,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5292000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15050432220781906,0.7881457022992808,0.17068076323756187,0.5718766283076986,1.8791958182752613,-0.32493648226550165,0.13888853391593564,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5362560000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2695659483698572,0.777855147677077,0.3661799390158791,0.4338062020926618,2.0817141905945578,-0.7569674805588308,0.20943951023931956,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5433120000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28582033505853577,0.7698402408383691,0.4598381918860338,0.33793723816106913,2.2418328447985374,-0.9754637408539796,0.20943951023931956,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5503680000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2982964338018906,0.7486809255929198,0.5159858981160241,0.290266536445046,2.3048462243954564,-1.1081041151520052,0.22141167444748183,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5574240000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32055971900962854,0.7245095695948779,0.5488291749058137,0.2666718711940128,2.311079339031695,-1.1825438817156284,0.2575193781586339,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5644800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32529965408702227,0.7174112044991313,0.5624204657037768,0.25136530879879987,2.3282688250812216,-1.21242203901565,0.2711078251795299,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5715360000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3151008649322915,0.7206744087055779,0.570694315833095,0.23589794283033294,2.3666658701925485,-1.2322018563962338,0.2617993877991494,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5785919999.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320894637196519,0.712950429330199,0.5815336254067784,0.2248265101309186,2.3748370983080713,-1.2566370614359172,0.2757457992750153,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5856480000.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3757498074697672,0.6772062773848572,0.5859100574424575,0.23856475985516615,2.2729913262563874,-1.2566370614359172,0.36303423855923134,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5927040000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39529686429064237,0.6547688786165164,0.6025160225119885,0.22801874329446675,2.2549653085102506,-1.2985272605346783,0.39444509151071,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
5997600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5046783979234346,0.5479595431204993,0.6250727609011919,0.2330753040370651,2.052184339175135,-1.3311048818807292,0.6007161238562464,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
6068160000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5749850098360121,0.45228951185202404,0.639009708138895,0.23768262207570673,1.8888536716954676,-1.343903524035634,0.7640467913359136,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
6138719999.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5898367116631935,0.42791457607371497,0.6390341804694011,0.24620537230085873,1.8378167103760625,-1.3334619802925534,0.8046435525819189,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
6209280000.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5555275622032735,0.4848905467476711,0.6177030171034243,0.27333727877579983,1.8839089432090972,-1.282896148067232,0.7111943651315239,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
6279840000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40958885652640786,0.658297539787993,0.5378732631497766,0.3310191391854508,2.073191041016335,-1.1373588749970287,0.39022338350836566,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
6350400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31544045870735204,0.74355309868903,0.45422945509292434,0.3759011952181342,2.133961277303588,-0.963276301209916,0.24135308798413832,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
6420960000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21396820251465812,0.8138010285300986,0.358674079309806,0.4041019662254353,2.1953795781540304,-0.7790372411245459,0.09999101281537255,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
6491519999.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1380734527907398,0.8566509679271448,0.2723113952940842,0.415850147020436,2.234566913277649,-0.6075807426569642,0.01636201890651827,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
6562080000.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08699483824295261,0.8812540686230466,0.2006497329148936,0.41900220683856904,2.257396324042704,-0.4588050044349578,-0.023374881489962657,-1,1,1,-1,100,0,0,0,0,0,0,0,-1,1,1,-1
